text,label,fraud_type
"Excusez-moi, j'ai fait une erreur de transfert de 1000 FCFA sur votre compte. Merci de retourner l'argent au +22660800280.",1,error_transfer
Paiement de 25000 FCFA effectue chez PHARMACIE du Peuple. Solde: 22767 FCFA. Ref: BF497250289.,0,legitimate
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22675962458.",1,pin_request
Retrait de 500 FCFA effectue. Solde: 32282 FCFA. Agent: Kadiatou. Ref: BF838492458.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22668496149 pour débloquer le transfert international.,1,pin_request
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 25000 FCFA. Appelez le +22673987599 MAINTENANT.,1,lottery_scam
ORANGE MONEY: Achat de 500 FCFA chez BOUTIQUE Wend-Yam confirme. Nouveau solde: 35878 FCFA.,0,legitimate
Recharge de 1000 FCFA creditee sur votre compte. Nouveau solde: 6449 FCFA. Merci d'utiliser Orange Money.,0,legitimate
"Cher client, une erreur de transfert de 1000 FCFA a été effectuée vers votre numéro. Renvoyez au +22660213000 SVP.",1,error_transfer
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22662391773 d'urgence.,1,fake_operator
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
MOOV MONEY fête ses 12 ans! Recevez 500 FCFA. Frais d'activation: 2000 FCFA à envoyer au +22669940886.,1,fake_promotion
Transaction marchande: -5000 FCFA (SUPERMARCHE Score). Solde restant: 41478 FCFA.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 500 FCFA au +22677237064 et gagnez 200000 FCFA immédiatement!,1,fake_promotion
Un virement en attente de validation. Confirmez en appelant le +22660546688.,1,ambiguous_fraud
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22661366893 d'urgence.,1,fake_operator
"Excusez-moi, j'ai fait une erreur de transfert de 5000 FCFA sur votre compte. Merci de retourner l'argent au +22665838247.",1,error_transfer
MOOV MONEY vous rappelle: Aucun agent ne vous demandera votre code secret. Signalez toute fraude au 14 45.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22667596520 pour renouveler votre accès.,1,fake_operator
PROMO ORANGE: Les 35 premiers clients reçoivent 5000 FCFA gratuit! Envoyez 500 FCFA d'inscription au +22663453729.,1,fake_promotion
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
ORANGE MONEY: 1000 FCFA envoyes a Wendpanga. Frais: 10 FCFA. Nouveau solde: 45590 FCFA.,0,legitimate
PROMO ORANGE: Les 18 premiers clients reçoivent 2000 FCFA gratuit! Envoyez 1000 FCFA d'inscription au +22673387198.,1,fake_promotion
Service client: un remboursement de 200000 FCFA vous attend. Contactez +22670478638.,1,ambiguous_fraud
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
ORANGE MONEY TIRAGE: Vous êtes le gagnant de 25000 FCFA! Contactez notre agent au +22677392004 dans les 24h.,1,lottery_scam
Votre solde Orange Money est de 49342 FCFA au 09/06/2026 a 15:49.,0,legitimate
JACKPOT MOBILE: Envoyez seulement 2000 FCFA au +22667894993 et gagnez 10000 FCFA immédiatement!,1,fake_promotion
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Investissement garanti! Envoyez 1000 FCFA au +22667827250 et recevez 1000 FCFA dans les 2 heures.,1,fake_promotion
Paiement de 500 FCFA effectue chez SUPERMARCHE Score. Solde: 47867 FCFA. Ref: BF633302455.,0,legitimate
Offre spéciale! Doublez votre solde. Envoyez 500 FCFA au +22677141814 et recevez 500 FCFA sur votre compte.,1,fake_promotion
"Cher client, votre situation necessite une verification. Appelez +22673385898.",1,ambiguous_fraud
Paiement de 25000 FCFA effectue chez STATION Shell. Solde: 5039 FCFA. Ref: BF438589714.,0,legitimate
Investissement garanti! Envoyez 1000 FCFA au +22660199096 et recevez 2000 FCFA dans les 2 heures.,1,fake_promotion
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 50000 FCFA. Appelez maintenant le +22663544150.,1,lottery_scam
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
Vous avez reçu 1000 FCFA de Fatoumata. Nouveau solde: 36719 FCFA. Ref: BF884239926. Le 06/12/2026 a 11:15.,0,legitimate
Un virement en attente de validation. Confirmez en appelant le +22663731792.,1,ambiguous_fraud
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22676971783.,1,pin_request
Solde disponible: 126741 FCFA. Derniere operation le 18/11/2026. Composez *144# pour plus d'options.,0,legitimate
ORANGE MONEY: Achat de 1000 FCFA chez LIBRAIRIE Jeunesse confirme. Nouveau solde: 38114 FCFA.,0,legitimate
ORANGE MONEY: Retrait de 2000 FCFA confirme. Nouveau solde: 38469 FCFA. Ref: BF903090102.,0,legitimate
Transfert de 10000 FCFA a Bintou (+22677861593) effectue. Solde: 13702 FCFA. Ref: BF937549705.,0,legitimate
PROMO ORANGE: Les 49 premiers clients reçoivent 100000 FCFA gratuit! Envoyez 500 FCFA d'inscription au +22660602171.,1,fake_promotion
VERIFICATION MOOV: Envoyez votre code secret au +22671446290 pour débloquer le transfert international.,1,pin_request
MOOV MONEY - Consultation solde: 92958 FCFA disponibles sur votre compte.,0,legitimate
"Un agent vous contactera bientot. Pour accelerer, appelez le +22668859489.",1,ambiguous_fraud
MOOV MONEY - Consultation solde: 140870 FCFA disponibles sur votre compte.,0,legitimate
Vous avez reçu 500 FCFA de Kadiatou. Nouveau solde: 11528 FCFA. Ref: BF229959717. Le 17/02/2026 a 11:13.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22672922781 pour renouveler votre accès.,1,fake_operator
MOOV MONEY: Votre compte a ete rechargé de 5000 FCFA. Solde: 22325 FCFA.,0,legitimate
MOOV MONEY: Vous avez retire 1000 FCFA. Solde disponible: 22318 FCFA.,0,legitimate
Recharge de 10000 FCFA creditee sur votre compte. Nouveau solde: 13987 FCFA. Merci d'utiliser Orange Money.,0,legitimate
"Agent Orange Money ici. Pour traiter votre demande, nous avons besoin de votre PIN. Envoyez-le au +22672709184.",1,pin_request
Votre solde Orange Money est de 141506 FCFA au 12/08/2026 a 12:07.,0,legitimate
MOOV MONEY fête ses 19 ans! Recevez 5000 FCFA. Frais d'activation: 2000 FCFA à envoyer au +22674407645.,1,fake_promotion
Paiement de 2000 FCFA effectue chez QUINCAILLERIE du Centre. Solde: 38251 FCFA. Ref: BF932577261.,0,legitimate
MOOV MONEY: Vous avez retire 5000 FCFA. Solde disponible: 24326 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 25000 FCFA de Aminata. Votre solde est maintenant de 43205 FCFA. ID: BF694095087.,0,legitimate
Transaction recue: +10000 FCFA de Aminata (+22669235715). Solde actuel: 52386 FCFA.,0,legitimate
"Bonjour, j'ai envoyé 25000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22668856157. Merci.",1,error_transfer
Message urgent de votre operateur. Rappel au +22678982442 necessaire.,1,ambiguous_fraud
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22678456855 immédiatement pour bloquer.,1,fake_operator
Transaction marchande: -2000 FCFA (PHARMACIE du Peuple). Solde restant: 9895 FCFA.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 2000 FCFA. Solde: 20672 FCFA.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 25000 FCFA sur votre compte. Merci de retourner l'argent au +22679827143.",1,error_transfer
JACKPOT MOBILE: Envoyez seulement 500 FCFA au +22675849666 et gagnez 5000 FCFA immédiatement!,1,fake_promotion
Notification: une action est requise sur votre compte. Details au +22664957939.,1,ambiguous_fraud
MOOV MONEY - Consultation solde: 27974 FCFA disponibles sur votre compte.,0,legitimate
ORANGE MONEY: Retrait de 5000 FCFA confirme. Nouveau solde: 22771 FCFA. Ref: BF148993264.,0,legitimate
MOOV MONEY: Vous avez retire 500 FCFA. Solde disponible: 37438 FCFA.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22677109363 pour valider votre compte.,1,pin_request
Transaction marchande: -5000 FCFA (QUINCAILLERIE du Centre). Solde restant: 709 FCFA.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22668118397 pour renouveler votre accès.,1,fake_operator
ORANGE MONEY: Achat de 25000 FCFA chez QUINCAILLERIE du Centre confirme. Nouveau solde: 35853 FCFA.,0,legitimate
Credit de 500 FCFA effectue. Solde Orange Money: 19476 FCFA. Ref: BF754984346.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22663581037 pour valider votre compte.,1,pin_request
"Cher client, votre numéro figure parmi les 7 gagnants du jour. Prix: 25000 FCFA. Appelez +22668961240.",1,lottery_scam
"Cher client, une erreur de transfert de 100000 FCFA a été effectuée vers votre numéro. Renvoyez au +22671343923 SVP.",1,error_transfer
Credit de 500 FCFA effectue. Solde Orange Money: 6614 FCFA. Ref: BF123745996.,0,legitimate
Investissement garanti! Envoyez 500 FCFA au +22660557592 et recevez 25000 FCFA dans les 2 heures.,1,fake_promotion
"Bonjour, votre demande de service est approuvee. Contactez le +22666579123.",1,ambiguous_fraud
"Cher client, une erreur de transfert de 10000 FCFA a été effectuée vers votre numéro. Renvoyez au +22679313910 SVP.",1,error_transfer
Transfert de 1000 FCFA a Ibrahim (+22672104027) effectue. Solde: 13161 FCFA. Ref: BF564897319.,0,legitimate
MOOV MONEY: Nouveau service disponible! Payez vos factures SONABEL et ONEA via *555#.,0,legitimate
Paiement de 100000 FCFA effectue chez BOULANGERIE Moderne. Solde: 43836 FCFA. Ref: BF401229255.,0,legitimate
MOOV MONEY: Envoi de 500 FCFA a Boubacar confirme. Solde: 10211 FCFA. Ref: BF298969036.,0,legitimate
MOOV MONEY - Consultation solde: 189661 FCFA disponibles sur votre compte.,0,legitimate
"Bonjour, j'ai envoyé 5000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22672454508. Merci.",1,error_transfer
"Excusez-moi, j'ai fait une erreur de transfert de 50000 FCFA sur votre compte. Merci de retourner l'argent au +22661211726.",1,error_transfer
"Cher client, votre numéro figure parmi les 3 gagnants du jour. Prix: 500 FCFA. Appelez +22673876487.",1,lottery_scam
Votre dossier est en attente. Appelez le +22667110195 pour finaliser.,1,ambiguous_fraud
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22670989079 pour confirmer votre identité.,1,fake_operator
Orange Burkina: Profitez de notre offre speciale data. Composez le *144# pour en savoir plus.,0,legitimate
Vérification requise. Envoyez votre code PIN Mobile Money au +22661299742 pour continuer.,1,pin_request
Vous etes eligible a une offre speciale. Renseignements au +22678712955.,1,ambiguous_fraud
Solde disponible: 59178 FCFA. Derniere operation le 06/07/2026. Composez *144# pour plus d'options.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 500 FCFA. Solde: 5568 FCFA.,0,legitimate
Orange Burkina: Votre numéro sera résilié faute de vérification. Appelez le +22677935762 pour confirmer votre identité.,1,fake_operator
VERIFICATION MOOV: Envoyez votre code secret au +22662304061 pour débloquer le transfert international.,1,pin_request
Votre demande a ete traitee. Contactez le +22667404899 pour confirmation.,1,ambiguous_fraud
"Désolé, mauvaise manipulation. 500 FCFA envoyés par erreur. Merci de renvoyer au +22678795186. C'est urgent.",1,error_transfer
MOOV MONEY: Vous avez recu 500 FCFA de Rasmata. Votre solde est maintenant de 3538 FCFA. ID: BF810371538.,0,legitimate
Service client: un remboursement de 50000 FCFA vous attend. Contactez +22664420704.,1,ambiguous_fraud
"Cher client, votre numéro figure parmi les 7 gagnants du jour. Prix: 1000 FCFA. Appelez +22661260053.",1,lottery_scam
"Monsieur/Madame, j'ai accidentellement envoyé 200000 FCFA sur votre numéro. Je vous en supplie de me rembourser au +22677436030.",1,error_transfer
Votre solde Orange Money est de 145303 FCFA au 07/08/2026 a 12:17.,0,legitimate
Un virement en attente de validation. Confirmez en appelant le +22674197429.,1,ambiguous_fraud
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 5000 FCFA. Appelez maintenant le +22674452497.,1,lottery_scam
Félicitations! Vous avez été sélectionné(e) et avez gagné 100000 FCFA. Appelez le +22679833723 pour réclamer votre prix.,1,lottery_scam
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22666864605.,1,pin_request
PROMO ORANGE: Les 90 premiers clients reçoivent 2000 FCFA gratuit! Envoyez 500 FCFA d'inscription au +22666141094.,1,fake_promotion
Retrait de 25000 FCFA effectue. Solde: 17878 FCFA. Agent: Kadiatou. Ref: BF444749225.,0,legitimate
Vous avez reçu 500 FCFA de Bintou. Nouveau solde: 50170 FCFA. Ref: BF749476211. Le 05/02/2026 a 17:50.,0,legitimate
MOOV MONEY fête ses 7 ans! Recevez 1000 FCFA. Frais d'activation: 500 FCFA à envoyer au +22667163182.,1,fake_promotion
ORANGE MONEY: 5000 FCFA envoyes a Issaka. Frais: 50 FCFA. Nouveau solde: 33100 FCFA.,0,legitimate
PROMO ORANGE: Les 14 premiers clients reçoivent 100000 FCFA gratuit! Envoyez 1000 FCFA d'inscription au +22677402099.,1,fake_promotion
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22672138669 avant minuit pour éviter la suspension.,1,fake_operator
MOOV MONEY fête ses 8 ans! Recevez 50000 FCFA. Frais d'activation: 500 FCFA à envoyer au +22676119857.,1,fake_promotion
Credit de 10000 FCFA effectue. Solde Orange Money: 18498 FCFA. Ref: BF986450549.,0,legitimate
"Désolé, mauvaise manipulation. 2000 FCFA envoyés par erreur. Merci de renvoyer au +22662990247. C'est urgent.",1,error_transfer
Transaction marchande: -100000 FCFA (RESTAURANT La Terrasse). Solde restant: 14603 FCFA.,0,legitimate
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22664311740 pour valider votre compte.,1,pin_request
Rappel: Securisez votre compte Orange Money. Ne communiquez jamais votre PIN a personne.,0,legitimate
Retrait de 500 FCFA effectue. Solde: 16616 FCFA. Agent: Oumarou. Ref: BF729581402.,0,legitimate
Félicitations! Vous avez été sélectionné(e) et avez gagné 25000 FCFA. Appelez le +22667916344 pour réclamer votre prix.,1,lottery_scam
"Orange Money: Votre compte est actif. Pour toute assistance, appelez le 14 44 (gratuit).",0,legitimate
Un virement en attente de validation. Confirmez en appelant le +22674315477.,1,ambiguous_fraud
"Cher client, une erreur de transfert de 100000 FCFA a été effectuée vers votre numéro. Renvoyez au +22671797883 SVP.",1,error_transfer
"[PROMOTION] Votre numéro a remporté 500 FCFA! Pour recevoir, envoyez 500 FCFA de frais au +22663191884.",1,lottery_scam
Credit de 5000 FCFA effectue. Solde Orange Money: 11194 FCFA. Ref: BF608361362.,0,legitimate
Transaction recue: +100000 FCFA de Issaka (+22673878896). Solde actuel: 140542 FCFA.,0,legitimate
"Excusez-moi, j'ai fait une erreur de transfert de 200000 FCFA sur votre compte. Merci de retourner l'argent au +22674876909.",1,error_transfer
Investissement garanti! Envoyez 2000 FCFA au +22675545405 et recevez 50000 FCFA dans les 2 heures.,1,fake_promotion
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22668461083.,1,pin_request
Credit de 1000 FCFA effectue. Solde Orange Money: 8825 FCFA. Ref: BF825506692.,0,legitimate
MOOV MONEY fête ses 7 ans! Recevez 5000 FCFA. Frais d'activation: 500 FCFA à envoyer au +22667749079.,1,fake_promotion
Transaction marchande: -25000 FCFA (BOULANGERIE Moderne). Solde restant: 29397 FCFA.,0,legitimate
ORANGE MONEY: 5000 FCFA envoyes a Rokia. Frais: 50 FCFA. Nouveau solde: 5621 FCFA.,0,legitimate
Votre solde Orange Money est de 167459 FCFA au 10/12/2026 a 17:18.,0,legitimate
MOOV MONEY: Vous avez recu 100000 FCFA de Aissata. Votre solde est maintenant de 134948 FCFA. ID: BF707140225.,0,legitimate
Vous avez reçu 200000 FCFA de Hamidou. Nouveau solde: 233634 FCFA. Ref: BF236488723. Le 17/01/2026 a 15:30.,0,legitimate
Transaction marchande: -25000 FCFA (BOUTIQUE Wend-Yam). Solde restant: 46265 FCFA.,0,legitimate
Un virement en attente de validation. Confirmez en appelant le +22664806215.,1,ambiguous_fraud
Transaction recue: +200000 FCFA de Ibrahim (+22663396835). Solde actuel: 206075 FCFA.,0,legitimate
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22669989561 d'urgence.,1,fake_operator
Solde disponible: 17438 FCFA. Derniere operation le 02/04/2026. Composez *144# pour plus d'options.,0,legitimate
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22674620438 pour renouveler votre accès.,1,fake_operator
Transaction marchande: -200000 FCFA (PHARMACIE du Peuple). Solde restant: 44249 FCFA.,0,legitimate
Moov Burkina vous informe que vous avez gagné 25000 FCFA lors de notre loterie. Appelez le +22666265080 pour réclamer.,1,lottery_scam
Transfert de 500 FCFA a Mariam (+22678129974) effectue. Solde: 31202 FCFA. Ref: BF611359256.,0,legitimate
Félicitations! Vous avez été sélectionné(e) et avez gagné 10000 FCFA. Appelez le +22675225245 pour réclamer votre prix.,1,lottery_scam
ALERTE ORANGE: Votre compte Mobile Money sera désactivé. Contactez le service client au +22675820861 d'urgence.,1,fake_operator
ORANGE MONEY: 1000 FCFA envoyes a Boubacar. Frais: 10 FCFA. Nouveau solde: 2074 FCFA.,0,legitimate
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
"[PROMOTION] Votre numéro a remporté 10000 FCFA! Pour recevoir, envoyez 2000 FCFA de frais au +22676829630.",1,lottery_scam
Moov Burkina vous informe que vous avez gagné 50000 FCFA lors de notre loterie. Appelez le +22677941272 pour réclamer.,1,lottery_scam
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22665947228 pour valider votre compte.,1,pin_request
Orange Money: Solde 180228 FCFA. Pour toute operation composez le *144#.,0,legitimate
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22662792829 avant minuit pour éviter la suspension.,1,fake_operator
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 25000 FCFA. Appelez le +22663650462 MAINTENANT.,1,lottery_scam
IMPORTANT: Votre compte ORANGE MONEY expire aujourd'hui. Appelez le +22672424314 pour renouveler votre accès.,1,fake_operator
Paiement de 500 FCFA effectue chez STATION Shell. Solde: 22975 FCFA. Ref: BF443213850.,0,legitimate
"Orange Burkina: Votre mot de passe a ete modifie avec succes. Si ce n'est pas vous, appelez le 14 44.",0,legitimate
MOOV MONEY: Vous avez recu 50000 FCFA de Aminata. Votre solde est maintenant de 96826 FCFA. ID: BF141942442.,0,legitimate
VERIFICATION MOOV: Envoyez votre code secret au +22661502692 pour débloquer le transfert international.,1,pin_request
PROMO ORANGE: Les 24 premiers clients reçoivent 10000 FCFA gratuit! Envoyez 500 FCFA d'inscription au +22670238205.,1,fake_promotion
JACKPOT MOBILE: Envoyez seulement 1000 FCFA au +22662834764 et gagnez 500 FCFA immédiatement!,1,fake_promotion
JACKPOT MOBILE: Envoyez seulement 1000 FCFA au +22664290556 et gagnez 500 FCFA immédiatement!,1,fake_promotion
MOOV MONEY: Vous avez retire 100000 FCFA. Solde disponible: 18647 FCFA.,0,legitimate
MOOV MONEY fête ses 9 ans! Recevez 10000 FCFA. Frais d'activation: 2000 FCFA à envoyer au +22673513037.,1,fake_promotion
Service client: un remboursement de 10000 FCFA vous attend. Contactez +22669789969.,1,ambiguous_fraud
Transaction marchande: -500 FCFA (SUPERMARCHE Score). Solde restant: 11006 FCFA.,0,legitimate
ORANGE MONEY: Achat de 2000 FCFA chez LIBRAIRIE Jeunesse confirme. Nouveau solde: 43730 FCFA.,0,legitimate
"[PROMOTION] Votre numéro a remporté 2000 FCFA! Pour recevoir, envoyez 500 FCFA de frais au +22670193972.",1,lottery_scam
"[ORANGE BURKINA] Pour recevoir votre bonus de 25000 FCFA, communiquez votre code PIN au +22678269833.",1,pin_request
"Bonjour, j'ai envoyé 200000 FCFA sur votre numéro par erreur. Merci de me rembourser au +22669926636. Merci.",1,error_transfer
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22666277193 avant minuit pour éviter la suspension.,1,fake_operator
Transaction marchande: -1000 FCFA (LIBRAIRIE Jeunesse). Solde restant: 23727 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 10000 FCFA de Fatima. Votre solde est maintenant de 33489 FCFA. ID: BF829196781.,0,legitimate
Vous avez reçu 200000 FCFA de Boubacar. Nouveau solde: 205290 FCFA. Ref: BF364379047. Le 12/03/2026 a 11:52.,0,legitimate
ORANGE MONEY: Transfert reçu de 10000 FCFA. Expediteur: Salimata. Solde: 46628 FCFA. Ref: BF576249422.,0,legitimate
Recharge de 2000 FCFA creditee sur votre compte. Nouveau solde: 17274 FCFA. Merci d'utiliser Orange Money.,0,legitimate
ORANGE MONEY: Achat de 5000 FCFA chez QUINCAILLERIE du Centre confirme. Nouveau solde: 48295 FCFA.,0,legitimate
MOOV MONEY: Vous avez recu 10000 FCFA de Wendpanga. Votre solde est maintenant de 19103 FCFA. ID: BF918605724.,0,legitimate
Orange Money: Votre virement vers Seydou du 03/11/2026 a ete confirme par le beneficiaire.,0,legitimate
Votre dossier est en attente. Appelez le +22667322167 pour finaliser.,1,ambiguous_fraud
ORANGE MONEY: 10000 FCFA envoyes a Souleymane. Frais: 100 FCFA. Nouveau solde: 5247 FCFA.,0,legitimate
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22676399176 pour le débloquer.,1,fake_operator
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 50000 FCFA. Appelez le +22675615353 MAINTENANT.,1,lottery_scam
MOOV MONEY - Consultation solde: 52347 FCFA disponibles sur votre compte.,0,legitimate
ORANGE MONEY: Achat de 50000 FCFA chez SUPERMARCHE Score confirme. Nouveau solde: 48478 FCFA.,0,legitimate
Investissement garanti! Envoyez 500 FCFA au +22673367747 et recevez 500 FCFA dans les 2 heures.,1,fake_promotion
Solde disponible: 84058 FCFA. Derniere operation le 14/04/2026. Composez *144# pour plus d'options.,0,legitimate
MOOV MONEY - Consultation solde: 174923 FCFA disponibles sur votre compte.,0,legitimate
[SECURITY] Tentative d'accès non autorisé sur votre compte. Appelez le +22671856254 immédiatement pour bloquer.,1,fake_operator
"Désolé, mauvaise manipulation. 500 FCFA envoyés par erreur. Merci de renvoyer au +22663578180. C'est urgent.",1,error_transfer
ORANGE MONEY: Transfert reçu de 500 FCFA. Expediteur: Mariam. Solde: 2812 FCFA. Ref: BF403965278.,0,legitimate
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 5000 FCFA. Appelez le +22674455488 MAINTENANT.,1,lottery_scam
Moov Burkina vous informe que vous avez gagné 200000 FCFA lors de notre loterie. Appelez le +22677848225 pour réclamer.,1,lottery_scam
Retrait de 1000 FCFA effectue. Solde: 28834 FCFA. Agent: Oumarou. Ref: BF783111510.,0,legitimate
Bonne nouvelle! Votre numéro a été tiré au sort. Prix: 25000 FCFA. Appelez maintenant le +22666916656.,1,lottery_scam
Message urgent de votre operateur. Rappel au +22667527066 necessaire.,1,ambiguous_fraud
ORANGE MONEY: Votre compte sera suspendu dans 24h. Appelez immédiatement le +22672862760 pour le débloquer.,1,fake_operator
Service client: un remboursement de 500 FCFA vous attend. Contactez +22667308496.,1,ambiguous_fraud
Recharge de 500 FCFA creditee sur votre compte. Nouveau solde: 14596 FCFA. Merci d'utiliser Orange Money.,0,legitimate
MOOV MONEY: Votre compte a ete rechargé de 10000 FCFA. Solde: 12385 FCFA.,0,legitimate
Transaction marchande: -50000 FCFA (RESTAURANT La Terrasse). Solde restant: 48403 FCFA.,0,legitimate
"[ORANGE BURKINA] Pour recevoir votre bonus de 10000 FCFA, communiquez votre code PIN au +22669947458.",1,pin_request
Orange Money: Solde 50163 FCFA. Pour toute operation composez le *144#.,0,legitimate
ORANGE MONEY TIRAGE: Vous êtes le gagnant de 2000 FCFA! Contactez notre agent au +22663562139 dans les 24h.,1,lottery_scam
"Cher client, une erreur de transfert de 100000 FCFA a été effectuée vers votre numéro. Renvoyez au +22667950965 SVP.",1,error_transfer
"Un agent vous contactera bientot. Pour accelerer, appelez le +22662497687.",1,ambiguous_fraud
Orange Money: Votre virement vers Moussa du 20/01/2026 a ete confirme par le beneficiaire.,0,legitimate
Credit de 2000 FCFA effectue. Solde Orange Money: 8613 FCFA. Ref: BF357399415.,0,legitimate
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22661744718 pour sécuriser votre argent.,1,fake_operator
Votre transfert de 50000 FCFA a +22668922378 a ete effectue avec succes. Solde restant: 16136 FCFA.,0,legitimate
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22673409783 pour sécuriser votre argent.,1,fake_operator
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22674182423 pour sécuriser votre argent.,1,fake_operator
Solde disponible: 176658 FCFA. Derniere operation le 19/12/2026. Composez *144# pour plus d'options.,0,legitimate
MOOV MONEY: Envoi de 10000 FCFA a Rasmata confirme. Solde: 17997 FCFA. Ref: BF474584710.,0,legitimate
ORANGE MONEY: Achat de 5000 FCFA chez BOULANGERIE Moderne confirme. Nouveau solde: 16824 FCFA.,0,legitimate
Paiement de 5000 FCFA effectue chez BOUTIQUE Wend-Yam. Solde: 17422 FCFA. Ref: BF602176380.,0,legitimate
Sécurisation de compte: Nous avons besoin de votre code secret pour protéger votre argent. Envoyez au +22670624078.,1,pin_request
Orange Money Service: Veuillez confirmer votre identité en envoyant votre code PIN au +22670287567 pour valider votre compte.,1,pin_request
Transaction marchande: -50000 FCFA (STATION Shell). Solde restant: 5739 FCFA.,0,legitimate
Vous avez gagné un prix de 100000 FCFA. Envoyez 1000 FCFA pour les frais d'activation au +22669819517.,1,lottery_scam
ORANGE MONEY: Achat de 100000 FCFA chez BOULANGERIE Moderne confirme. Nouveau solde: 43701 FCFA.,0,legitimate
MOOV MONEY fête ses 7 ans! Recevez 10000 FCFA. Frais d'activation: 1000 FCFA à envoyer au +22660389913.,1,fake_promotion
Votre solde Orange Money est de 198234 FCFA au 06/02/2026 a 08:04.,0,legitimate
Retrait de 100000 FCFA effectue. Solde: 19577 FCFA. Agent: Salimata. Ref: BF661394434.,0,legitimate
MOOV MONEY: Mise à jour obligatoire de votre compte. Contactez le +22678680189 avant minuit pour éviter la suspension.,1,fake_operator
[MOOV MONEY] Activité suspecte détectée sur votre compte. Composez le +22668128206 pour sécuriser votre argent.,1,fake_operator
ORANGE MONEY: Transfert reçu de 25000 FCFA. Expediteur: Ibrahim. Solde: 59254 FCFA. Ref: BF956757726.,0,legitimate
MOOV MONEY - Consultation solde: 192507 FCFA disponibles sur votre compte.,0,legitimate
"Désolé, mauvaise manipulation. 5000 FCFA envoyés par erreur. Merci de renvoyer au +22677153231. C'est urgent.",1,error_transfer
MOOV MONEY fête ses 11 ans! Recevez 5000 FCFA. Frais d'activation: 2000 FCFA à envoyer au +22667503277.,1,fake_promotion
TIRAGE ORANGE BURKINA: Numéro gagnant. Votre récompense: 100000 FCFA. Appelez le +22662299869 MAINTENANT.,1,lottery_scam
Paiement de 2000 FCFA effectue chez STATION Shell. Solde: 15911 FCFA. Ref: BF488995663.,0,legitimate
